rank,percentile,ticker,score,sector,market_cap,price,liquidity,pe_ratio,fcf_yield,earnings_yield,ttm_gross_margin,ttm_operating_margin,debt_to_ebitda,roa,top_factor,value_trap,missing_factor_count,data_quality,feature_available_date
283,78.97091722595077,NVR,0.0652747813567108,CONSUMER CYCLICAL,17492076960.0,5974.07,,14.122469790464871,0.07036928792474281,0.07080914421039684,0.22818531023787086,0.1571284113498671,0.0,0.22174153716814382,low_ps,False,1,partial,2026-05-15 10:18:36.436013
284,78.89634601043997,AVT,0.06525678977702384,TECHNOLOGY,6807723700.0,82.09,,31.826814057101714,0.004829808236782582,0.031420047203149566,0.10460979500744157,0.027428260057933647,1.2695374003769055,0.015856945515458406,low_ps,False,0,good,2026-05-15 10:32:08.100218
285,78.82177479492915,CNX,0.06521086069027497,ENERGY,5520021847.92,35.72,,4.681861039114589,0.10097496266432857,0.21359027780737277,0.5030455710386302,0.41706029500635206,0.20816481994766903,0.1291205093578784,low_ps,False,0,good,2026-05-15 10:35:58.381933
286,78.74720357941834,STRA,0.06516551912591452,CONSUMER DEFENSIVE,1777670780.0000002,80.18,,13.708239421957295,0.0978336382398095,0.0729488280164002,0.4934540571937684,0.1421304655120034,0.062293855030589956,0.06239438869578941,low_ps,False,0,good,2026-05-15 10:22:27.996859
287,78.67263236390754,GEO,0.0651556870485019,INDUSTRIALS,2917036800.0,21.76,,11.467601780070135,-0.042817766303119655,0.08720219093567828,0.6051514870467818,0.09787323650285155,0.033719381825451415,0.06618028515811389,low_ps,False,0,good,2026-05-15 10:41:59.588493
288,78.59806114839671,PRGS,0.06507490912738133,TECHNOLOGY,1276315230.0,29.87,,15.015473294117648,0.20194775862699685,0.0665979673375832,0.7865251135310825,0.1723414488439321,2.158748955937711,0.035493954753141634,low_ps,False,0,good,2026-05-15 10:20:15.011680
289,78.52348993288591,CVS,0.06504094538276965,HEALTHCARE,115813450000.0,90.55,,39.49981241473397,0.06384405265536948,0.02531657592447164,0.1387332834851252,0.01462595457275591,0.7074611917876815,0.011590123886249179,low_ps,False,0,good,2026-05-15 10:37:15.517909
290,78.4489187173751,JLL,0.06502637839869961,REAL ESTATE,15768445740.0,329.87,,17.602640924313462,0.06155964994936781,0.0568096573860551,0.8938394435578213,0.04647607799459554,2.748609037861311,0.050077424909018745,low_ps,False,0,good,2026-05-15 10:15:36.100470
291,78.37434750186428,MTX,0.06455144339008526,BASIC MATERIALS,2464810000.0,79.51,,15.243104514533087,0.047995585866659085,0.06560343393608431,0.24886027165483857,0.1348404380316774,0.06317969963749352,0.04666262661241451,low_ps,False,0,good,2026-05-15 10:17:51.475047
292,78.29977628635348,URBN,0.06440738913916966,CONSUMER CYCLICAL,6531694026.0,71.5,,14.049101082123984,0.05401630857103471,0.07117893124652622,0.3600335162040401,0.09855408656341479,0.3628425817601916,0.09284243810374324,low_ps,False,1,partial,2026-05-15 10:24:06.693937
293,78.22520507084265,TEX,0.06437982402752686,INDUSTRIALS,4216680000.0,63.6,,39.408224299065424,0.07636339489835604,0.025375413832683533,0.1655416807289909,0.06648666891663854,0.013445378151260505,0.01050255202198665,low_ps,False,0,good,2026-05-15 10:22:55.013728
294,78.15063385533185,FBIN,0.06412131129571347,INDUSTRIALS,4572792000.0,37.98,,15.298735362997657,0.08054160346676605,0.06536487992456251,0.4453630884362887,0.1156371132172705,1.3577921222500329,0.04583933993804251,low_ps,False,0,good,2026-05-15 10:40:12.155872
295,78.07606263982103,BCC,0.06384378452829566,BASIC MATERIALS,2700654050.0,70.67,,24.477966554880812,0.01428987137393625,0.04085306668582746,0.14068039797603632,0.025213787644020505,0.040116506993335514,0.03301688041503173,low_ps,False,0,good,2026-05-15 10:32:49.744385
296,78.00149142431022,HSIC,0.0638185036440231,HEALTHCARE,8219457300.079999,70.82,,20.80875265843038,0.05243655198449722,0.04805670077465522,0.2919157202630006,0.05685893604303646,2.382978723404255,0.034943382873319176,low_ps,False,1,partial,2026-05-15 10:43:52.552176
297,77.9269202087994,HLX,0.06334314278536084,ENERGY,1421594580.0,9.66,,99.07272841312982,0.11777478780201876,0.010093595038889357,0.10790898109356702,0.033540399398780965,0.4642957154858583,0.005587423177312002,low_ps,False,1,partial,2026-05-15 10:43:25.451123
298,77.85234899328859,BHP,0.06331933794868787,BASIC MATERIALS,215570040000.0,84.72,,9.962210431865461,0.09675935023252767,0.10037932914982063,0.8272489428327705,0.410390132001543,0.1313809785501119,0.18652187704720202,low_ps,False,0,good,2026-05-15 10:33:12.561822
299,77.77777777777779,AFG,0.06327387897759253,FINANCIAL SERVICES,10938956000.0,131.32,,12.444773606370877,0.12551472005189526,0.08035501742579457,0.3236412710096921,0.13679303152987363,0.030878859857482184,0.02692849702836836,low_ps,False,0,good,2026-05-15 10:29:54.761669
300,77.70320656226697,FOX,0.0629447807118748,COMMUNICATION SERVICES,24960600000.0,56.6,,13.199682707562136,0.09326698877430831,0.07575939680937158,0.3305585716009169,0.190312462299433,0.012526096033402923,0.08807228354524707,low_ps,False,0,good,2026-05-15 10:41:18.305350
301,77.62863534675614,ALK,0.06290606363817222,INDUSTRIALS,4667766960.0,40.84,,63.942013150684936,-0.10219019160288155,0.015639169784088792,0.7835717261491459,0.015345090959588945,0.6362007168458781,0.0035964134397477583,low_ps,False,0,good,2026-05-15 10:30:29.635407
302,77.55406413124534,FUL,0.06283626230040293,BASIC MATERIALS,3400171250.0,61.25,,21.28232873282634,0.042772551529573696,0.046987339240633835,0.3198224997612688,0.11256594044163819,0.0,0.030604580543980544,low_ps,False,0,good,2026-05-15 10:41:34.417461
303,77.47949291573453,ARMK,0.0628262815728329,INDUSTRIALS,12006832600.0,45.08,,37.884092056440416,0.021414390336382306,0.026396303717934735,0.06982623329306525,0.042166562101659755,0.10647541326010658,0.023402347279001603,low_ps,False,0,good,2026-05-15 10:31:36.976647
304,77.40492170022371,PAHC,0.06281109445799672,HEALTHCARE,1641480000.0,40.0,,17.236281160089884,0.028808757950142556,0.05801715525014012,0.3254060050278559,0.1204472138465364,0.18986088939566706,0.0659005008587534,low_ps,False,0,good,2026-05-15 10:19:21.155091
305,77.33035048471291,SCHL,0.06249379920718511,COMMUNICATION SERVICES,1034580000.0,40.1,,16.500478468899523,0.02136132536874867,0.060604303195499615,0.5232017842760671,0.018834025153336223,0.36663524976437323,0.0352088948787062,low_ps,False,0,good,2026-05-15 10:21:30.824256
306,77.25577926920208,HUBG,0.06231205923320899,INDUSTRIALS,2586564480.0,42.88,,24.62902162424658,0.0438496704323412,0.040602506070136705,0.48679117266088656,0.03825689820240448,0.6983060790930989,0.03620513658500766,low_ps,False,0,good,2026-05-15 10:43:59.549094
307,77.18120805369128,L,0.06217640726395114,FINANCIAL SERVICES,21555215000.0,104.5,,11.533020331728196,0.10132118839918784,0.0867075554569973,0.4605040179303559,0.12616847974635106,0.0007575757575757576,0.02182085648904871,low_ps,False,0,good,2026-05-15 10:16:07.514196
308,77.10663683818046,SRPT,0.06205691936926503,HEALTHCARE,2432833780.0,19.955,,37.395419094025236,0.044037122832123785,0.026741243292009866,0.6028489358039433,-0.018753914505371342,0.1037569736622616,0.02046503639270271,low_ps,False,1,partial,2026-05-15 10:22:16.281617
309,77.03206562266965,EFC,0.06163943046103696,REAL ESTATE,1657703820.0,13.62,,7.764384335436368,-0.5582788606953926,0.12879321228806723,0.7286310349323756,0.4347047876438723,8.140664326553136,0.010552067760663024,high_fcf_yield,False,0,good,2026-05-15 10:38:45.463580
310,76.95749440715883,ACN,0.06153467280521607,TECHNOLOGY,113747135113.62,180.42,,14.806172893024627,0.10986614289245185,0.06753939773802807,0.3198530856650453,0.148077344599848,0.08112660091572994,0.11455308744681367,low_ps,False,0,good,2026-05-15 10:29:30.216621
311,76.88292319164802,PTEN,0.0614864035963082,ENERGY,4334883540.0,11.42,,27.26171989125295,0.06300284597726472,-0.027513311234192924,0.0880849625746609,-0.01628333531328309,0.025013523495983667,-0.022249151621326214,low_ps,False,0,good,2026-05-15 10:20:26.319824
312,76.80835197613722,FHI,0.061486189350020704,FINANCIAL SERVICES,4064767500.0,55.95,,10.189966633157768,0.0743225781056358,0.09813574823160241,0.6997908842722961,0.2738997264583742,0.032786657593978696,0.18607038795286626,low_ps,False,0,good,2026-05-15 10:40:43.831023
313,76.7337807606264,JEF,0.06121891772953688,FINANCIAL SERVICES,11799440700.0,52.98,,15.90549088963088,-0.00796359780002115,0.06287136982687663,0.5881492714629144,0.0674511440750991,3.416220299470595,0.009973677237135705,low_ps,False,0,good,2026-05-15 10:15:33.349631
314,76.65920954511559,PATK,0.06119642285541055,CONSUMER CYCLICAL,3430592990.0,95.17,,25.169796988950683,0.0564488415164633,0.03973015755506455,0.2248988154467268,0.06975288507488227,0.15076532162674486,0.04234904890346046,low_ps,False,0,good,2026-05-15 10:19:23.521850
315,76.58463832960477,OMC,0.06118598797344908,COMMUNICATION SERVICES,15789594000.0,77.06,,250.6284761904762,0.18938422355888315,0.003989969596431675,0.16762676297895523,0.13704828393293114,0.1128127876809775,0.001260890188473062,low_ps,False,0,good,2026-05-15 10:19:00.352413
316,76.51006711409396,FDX,0.06091593343254194,INDUSTRIALS,91994940000.0,378.58,,20.516266726137378,0.04751348280677177,0.0487418112344005,0.2440690502866218,0.06538457354812743,0.47756956274843837,0.04733303072846843,low_ps,False,0,good,2026-05-15 10:40:33.791935
317,76.43549589858316,LUV,0.06068423080854476,INDUSTRIALS,20778930000.0,41.31,,25.433206854345165,-0.019298395056915826,0.0393186752157113,0.16462401329455753,0.033963439966763605,0.7341400806747341,0.027831715210355986,low_ps,False,0,good,2026-05-15 10:16:39.715085
318,76.36092468307234,CINF,0.060558502841926425,FINANCIAL SERVICES,25286285622.0,161.5,,9.171666892274212,0.1358443881932356,0.10903143471579346,0.5029407212505804,0.26675437238817523,0.013706140350877192,0.06689961418067991,low_ps,False,0,good,2026-05-15 10:35:26.183566
319,76.28635346756153,TILE,0.06047446746677486,CONSUMER CYCLICAL,1755071180.0,29.66,,15.117152577994453,0.06934989383165645,0.0661500236132873,0.3874813066119433,0.1182496499271012,0.16827085828040764,0.06550438113937834,low_ps,False,0,good,2026-05-15 10:23:04.059274
320,76.21178225205071,WCC,0.060095621577542405,INDUSTRIALS,17587845000.0,355.31,,26.02907355335208,0.012258466003083378,0.03841857828517365,0.20263615892837994,0.0538531966313914,0.029792238337906705,0.03982976415733847,low_ps,False,0,good,2026-05-15 10:24:44.464566
321,76.1372110365399,PEB,0.05995445795090375,REAL ESTATE,1668239694.72,14.72,,576.2073939097043,0.1467468978078052,-0.03125330260694398,0.17845421584160262,0.04207047078685672,2.549945282424148,-0.009829624616103934,low_pe,False,0,good,2026-05-15 10:19:34.438964
322,76.06263982102908,HII,0.05982302688554963,INDUSTRIALS,12429803999.999998,316.28,,20.545130578512396,0.05905161497317255,0.04867333386753323,0.12444548213868784,0.048797571795470465,0.0,0.04827256044043725,low_ps,False,0,good,2026-05-15 10:43:17.907508
323,75.98806860551827,AR,0.05979364958596221,ENERGY,11192650440.0,35.94,,11.638848993878312,0.15286272086953517,0.08591914892322859,0.26042609808363637,0.2086714966463135,0.2458819775310571,0.06265131653611472,low_ps,False,1,partial,2026-05-15 10:31:27.676676
324,75.91349739000745,CMC,0.059520638769319,INDUSTRIALS,7953675567.119999,70.96,,15.742963113409774,0.04948177690663683,0.06352044356555757,0.17739390594321308,0.08396095448254745,0.11618038306562897,0.052838580349529624,low_ps,False,0,good,2026-05-15 10:35:39.468641
325,75.83892617449665,POOL,0.05950517377370819,INDUSTRIALS,6841963260.0,187.77,,16.84851585990194,0.08843996627950322,0.05935240874123022,0.2968621053032515,0.10927701197412043,0.213330860405864,0.10153936708018842,low_ps,False,0,good,2026-05-15 10:20:02.928263
326,75.76435495898583,PRIM,0.059415975839542105,INDUSTRIALS,5743040000.0,104.8,,23.144727085146855,0.028646500807934475,0.043206385468323394,0.10380315027835112,0.048974944725807545,0.2614498583051467,0.05888931080311373,low_ps,False,0,good,2026-05-15 10:20:16.603142
327,75.68978374347502,EMN,0.05937749607691332,BASIC MATERIALS,8462385000.000001,73.65,,21.208984962406017,0.05884865791381507,0.047149828328538576,0.19770806806343327,0.09352934367403634,1.2941176470588236,0.026212061489948757,low_ps,False,0,good,2026-05-15 10:39:07.151394
328,75.6152125279642,DXPE,0.05915984745045223,INDUSTRIALS,2556822780.0,156.18,,28.832986907540853,0.021111357588890066,0.03468249762699627,0.315383375529728,0.08809268163254173,0.20062945444231983,0.052622459061629344,low_ps,False,1,partial,2026-05-15 10:38:29.779695
329,75.54064131245339,RUSHA,0.05908218362156254,CONSUMER CYCLICAL,5775472010.0,72.31,,21.801638329998866,0.03676340213100608,0.04586811251813166,0.18907417217631803,0.05285068558179854,1.6346216959935371,0.05865960445565876,low_ps,False,0,good,2026-05-15 10:21:12.079952
330,75.46607009694259,TXT,0.058912951437274985,INDUSTRIALS,16033868770.0,91.01,,17.166883051391864,0.0440941615614832,0.058251692925636936,0.1440611008691072,0.08368448775348959,0.4775840597758406,0.05148558513863624,low_ps,False,0,good,2026-05-15 10:23:43.946303
331,75.39149888143177,CAG,0.058743608991789396,CONSUMER DEFENSIVE,6766857000.0,14.13,,9.286091623881141,0.12442999756016715,-0.006398834791395768,0.24182340157226798,0.12279430835412698,1.0387323943661972,-0.002253764515440629,low_ps,False,0,good,2026-05-15 10:34:05.855886
332,75.31692766592096,VOYA,0.058669297058310844,FINANCIAL SERVICES,7914230000.0,81.59,,11.42024531024531,0.16274482798705622,0.08756379331912265,0.5141571844403281,0.11828526065096587,1.091247672253259,0.003874560407919087,low_ps,False,0,good,2026-05-15 10:24:26.535207
333,75.24235645041014,TSN,0.058548835466608225,CONSUMER DEFENSIVE,24206520000.0,68.38,,53.436026490066226,0.05068882268083145,0.018713966319817966,0.06549991024950637,0.0230479267635972,0.11133043821555468,0.012882127115029148,low_ps,False,0,good,2026-05-15 10:23:31.737271
334,75.16778523489933,DPZ,0.05848262979408483,CONSUMER CYCLICAL,10938476200.0,323.48,,18.481401470608112,0.05979672013182238,0.05410845068164064,0.4007054690017057,0.19588967189524945,0.06548083286667006,0.32088254301464686,low_ps,False,0,good,2026-05-15 10:38:16.623457
335,75.09321401938851,BKE,0.05846399000334042,CONSUMER CYCLICAL,2668822020.0,52.41,,12.724187676405522,0.07710480446350634,0.07859047865619753,0.4899374727912254,0.2014462547242138,0.3035756579528784,0.21158927002387823,low_ps,False,0,good,2026-05-15 10:33:20.725442
336,75.0186428038777,MAN,0.05841237696719176,INDUSTRIALS,1405464000.0,29.84,,17.128956324490208,-0.09235384186290078,-0.011668744272354183,0.16488910171299218,0.00817317104890843,0.8489827889240328,-0.001954405157955788,low_ps,False,0,good,2026-05-15 10:16:48.703285
337,74.9440715883669,ANIP,0.058298314657530624,HEALTHCARE,1763591840.0,81.86,,23.249819917209376,0.07283261188144304,0.043011085830381254,0.6907589832526948,0.1257610095928528,0.15301931418237422,0.05266260152723905,low_ps,False,1,partial,2026-05-15 10:31:10.789798
338,74.86950037285608,CHEF,0.0581320207640203,CONSUMER DEFENSIVE,3765139521.2899995,81.71,,47.39601612902819,0.021547674273755334,0.021098819725220312,0.2431920811668188,0.03840669792068625,0.20063150810149,0.03992427254045323,low_ps,False,1,partial,2026-05-15 10:35:14.416726
339,74.79492915734527,HNI,0.057772921991302614,CONSUMER CYCLICAL,1583031000.0,33.61,,38.8473398250493,0.0048640866792880235,-0.009728173358576047,0.3987955838072934,0.04561168729786997,0.5149087695367547,-0.0032267527134056907,low_ps,False,0,good,2026-05-15 10:43:31.806778
340,74.72035794183445,OTIS,0.05763502352882363,INDUSTRIALS,29149871999.999996,74.82,,19.682560432140445,0.05722152056105084,0.05080639805210809,0.3038847545572472,0.15436608179149314,0.7712525667351129,0.14048567634225004,low_ps,False,0,good,2026-05-15 10:19:13.155222
341,74.64578672632364,SW,0.05762859357779621,CONSUMER CYCLICAL,22390837950.0,41.55,,60.27587212679049,0.04564366917764237,0.01659038624769289,0.18421740669036543,0.06242624059087688,0.43885001726348644,0.00822387978746956,low_ps,False,0,good,2026-05-15 10:22:33.692633
342,74.57121551081283,NTR,0.05730766886200456,BASIC MATERIALS,33019379220.0,68.33,,14.541926631429943,0.06005307755146828,0.06876667895151302,0.3105611965082901,0.13383521305042195,0.5096211134587797,0.04349386811661995,low_ps,False,0,good,2026-05-15 10:18:29.747300
343,74.496644295302,ALG,0.057194240955080966,INDUSTRIALS,1981987280.0,163.76,,19.587757869249394,0.055855050694371765,0.051052295350755235,0.2452773581919046,0.09160606019704107,0.12931313174852907,0.05857498130185407,low_ps,False,0,good,2026-05-15 10:30:24.148033
344,74.4220730797912,UNM,0.057063582880334515,FINANCIAL SERVICES,13296631560.0,80.88,,17.016421243921165,0.04052154093077691,0.058766763332051004,0.33891436734080144,0.07462596797233291,0.0180296200901481,0.012459678255198578,low_ps,False,0,good,2026-05-15 10:24:02.963985
345,74.34750186428039,IOSP,0.05678247420891349,BASIC MATERIALS,2001184200.0,80.55,,17.16281475128645,0.04397396301649793,0.05826550099685976,0.2769403824521935,0.08717660292463442,0.08838243468593664,0.06363239467365205,low_ps,False,0,good,2026-05-15 10:15:11.861694
346,74.27293064876957,AMCR,0.0567135017094733,CONSUMER CYCLICAL,18443667000.0,39.93,,23.676080872913992,0.039525762420238884,0.04223672006223057,0.1941734716398146,0.06793202383579784,0.36934389140271495,0.020728008088978768,low_ps,False,0,good,2026-05-15 10:30:39.452757
347,74.19835943325876,JJSF,0.056579498678848594,CONSUMER DEFENSIVE,1441898100.0,76.17,,24.77999071973603,0.06225752013959932,0.04035514021413857,0.3053067573736441,0.05139096265419639,0.3944544698949449,0.043910964610424895,low_ps,False,0,good,2026-05-15 10:15:34.363727
348,74.12378821774794,GHC,0.056444313127889716,CONSUMER DEFENSIVE,4971531250.0,1136.35,,16.71086089888169,0.057464790148910365,0.059841321524429725,0.2846638857886158,0.05685878546020989,0.6311287467752571,0.036367385861652037,low_ps,False,0,good,2026-05-15 10:42:07.867990
349,74.04921700223714,BG,0.05636116482911919,CONSUMER DEFENSIVE,24454964105.1,124.94,,35.64863572172012,-0.05798413744979822,0.028051564379803648,0.05219636959598719,0.0240743959673214,2.881521739130435,0.014419034807465949,low_ps,False,0,good,2026-05-15 10:33:07.246640
350,73.97464578672633,LMT,0.05603684841294321,INDUSTRIALS,117054461000.0,506.51,,24.421961402044644,0.048370646890595656,0.04094675212762716,0.09816947347400652,0.09880849364308061,0.04153789096303622,0.08091090178601573,low_ps,False,0,good,2026-05-15 10:16:25.847847
351,73.90007457121551,RES,0.05601730846605949,ENERGY,1505050800.0,6.8,,46.91554862842893,0.03516426156512458,0.02131489515171182,0.14293364056546123,0.03495216302320348,0.22201658039728633,0.021847131372221863,low_ps,False,0,good,2026-05-15 10:20:43.811563
352,73.8255033557047,DHI,0.05594694115693799,CONSUMER CYCLICAL,42665070000.0,147.63,,13.4479827271008,0.08197572393529415,0.07436059521289898,0.2280109390555469,0.11755286610452076,0.20926575541308817,0.08920091433327054,low_ps,False,0,good,2026-05-15 10:37:51.434960
353,73.75093214019388,DAN,0.05589507990644199,CONSUMER CYCLICAL,4830240000.0,34.7,,56.324806858111714,0.06169465699426944,-0.006831958660439232,0.07729242300035133,-0.017215130577350978,2.6997971602434077,-0.0042264344262295086,low_ps,False,0,good,2026-05-15 10:37:31.787290
354,73.67636092468307,CHDN,0.055769622889153304,CONSUMER CYCLICAL,6169100000.0,88.13,,15.998703319502074,0.08338331361138579,0.06250506556872154,0.33808505583273935,0.2358551403455181,0.12085171686169192,0.05151636606546426,low_ps,False,0,good,2026-05-15 10:35:12.025109
355,73.60178970917227,BALL,0.055739760500929006,CONSUMER CYCLICAL,15648891720.0,58.52,,16.701058399146213,0.038085764197491684,0.05987644471988205,0.15691879214306656,0.08201407211961302,0.9509981851179673,0.04739504299443601,low_ps,False,0,good,2026-05-15 10:32:35.803960
356,73.52721849366144,CLX,0.05571380927526561,CONSUMER DEFENSIVE,11223889920.0,92.16,,14.846415238095236,0.033856354856338436,0.06735632702997858,0.4377218934911243,0.15902366863905326,2.4638009049773757,0.11746426351771287,low_ps,False,0,good,2026-05-15 10:35:36.464982
357,73.45264727815064,CACI,0.055662267454206486,TECHNOLOGY,10657776420.0,480.99,,19.850099401579026,0.05250372854040412,0.05037758148054677,0.14891410613229528,0.09323480229875675,0.0867940326549784,0.04627424631213357,low_ps,False,1,partial,2026-05-15 10:34:04.580469
358,73.37807606263982,HAE,0.05558978405292512,HEALTHCARE,2547866880.0,55.12,,14.523056157231126,0.1209148729151815,0.06885603065730028,0.5848999639680643,0.19211317820636817,1.6232645223491435,0.0704310507489291,low_ps,False,1,partial,2026-05-15 10:42:54.999915
359,73.303504847129,HCSG,0.05552553060945498,HEALTHCARE,1638389940.0,23.06,,24.132652928959654,0.09504697032014248,0.04143763236241551,0.13568974834757436,0.03637414922282142,0.05804717890927216,0.0833176861857163,low_ps,False,0,good,2026-05-15 10:43:08.925124
360,73.2289336316182,PCG,0.055473879133667796,UTILITIES,36655670000.0,16.07,,12.408825321597833,-0.11485262716518345,0.08058780537908597,0.45929624898385785,0.19351217435063678,0.4440967283072546,0.02080970462054342,low_ps,False,0,good,2026-05-15 10:19:31.403425
361,73.15436241610738,FOXA,0.0553228328173851,COMMUNICATION SERVICES,27756540000.0,62.94,,14.678233738762557,0.08387212527209803,0.06812808801096967,0.3305585716009169,0.190312462299433,0.012526096033402923,0.08807228354524707,low_ps,False,0,good,2026-05-15 10:41:19.450389
362,73.07979120059657,OLN,0.05521827878093567,BASIC MATERIALS,3054392000.0,26.84,,44.77369869547771,0.0811618155102554,-0.013947129248636064,0.07395882491741387,0.00246283624351109,0.29079235873910486,-0.005815064566327227,low_ps,False,0,good,2026-05-15 10:18:59.369827
363,73.00521998508576,WRB,0.05503853567535994,FINANCIAL SERVICES,25929084720.000004,65.68,,13.813764237123527,0.12891141496490124,0.07239156415545082,0.2614184293599397,0.16244395757520078,0.02499136126186556,0.04235639347657469,low_ps,False,0,good,2026-05-15 10:25:05.234912
364,72.93064876957494,EQT,0.05491816547684044,ENERGY,34982610560.0,55.96,,10.439335680466769,0.11609065003981224,0.09579153603338171,0.6404817311575589,0.46726241853504,0.13662794688612692,0.08037550742609939,low_evebitda,False,0,good,2026-05-15 10:39:26.754166
365,72.85607755406414,AVNT,0.05486872355416245,BASIC MATERIALS,3390191000.0,36.89,,41.39427350427351,0.057518883154370946,0.024157930924835796,0.3165449972394332,0.06410649653395498,0.0023207240659085635,0.013592007434944238,low_ps,False,0,good,2026-05-15 10:32:06.813516
366,72.78150633855331,HRL,0.05483694926041632,CONSUMER DEFENSIVE,11256430640.0,20.44,,23.00084725536993,0.051306761305642434,0.04347665931160572,0.15530754906022926,0.060435595418695816,0.012676947015834944,0.036750982789460214,low_ps,False,0,good,2026-05-15 10:43:49.594523
367,72.7069351230425,OKE,0.05477243035634976,ENERGY,53787056000.0,85.16,,15.224187942258704,0.04168289114020295,0.0656849484381521,0.23946142483808658,0.2026190205658448,0.7357024582855687,0.05180124041464452,low_ps,False,0,good,2026-05-15 10:18:57.580178
368,72.6323639075317,PPG,0.05456337594633774,BASIC MATERIALS,24596484000.0,109.61,,15.51828643533123,0.04988517871090844,0.0644401045287611,0.40555796786799825,0.12796972892500466,0.576647564469914,0.07155756207674943,low_ps,False,0,good,2026-05-15 10:20:08.361512
369,72.55779269202087,TRUP,0.05445626563111267,FINANCIAL SERVICES,1075007621.3999999,24.61,,41.673423065591564,0.069832993278907,0.023996108945167707,0.22379755619594985,0.01378580363296631,0.34741523068371316,0.02799105883374205,low_ps,False,1,partial,2026-05-15 10:23:26.601333
370,72.48322147651007,UNH,0.05443436171929932,HEALTHCARE,345781800000.0,379.98,,28.709880438392563,0.05687401708244911,0.034831214366979404,0.1880132440022859,0.041882267134817096,0.5635604280866614,0.0385230485792147,low_ps,False,0,good,2026-05-15 10:24:02.065774
371,72.40865026099925,KMB,0.054390907928474,CONSUMER DEFENSIVE,32756892000.0,98.31,,15.458655969797075,0.05421759793328378,0.06468867681341685,0.35860692907672775,0.13271660922667633,0.39764936336924583,0.12331238361266295,low_ps,False,0,good,2026-05-15 10:15:52.161079
372,72.33407904548844,ADUS,0.054231205430582075,HEALTHCARE,1840651019.9999998,99.57,,18.452456817475515,0.0746344627565523,0.054193325576729914,0.32453693060017275,0.09815642145684336,0.0825029041474365,0.0694789997910427,low_ps,False,1,partial,2026-05-15 10:29:43.888945
373,72.25950782997764,HE,0.053933181085136526,UTILITIES,2570424580.0,14.83,,20.354800643010428,0.019401853058843687,0.049128459548110924,0.07623256501028865,0.07623256501028865,0.4423515342994243,0.014152494951461293,low_ps,False,0,good,2026-05-15 10:43:12.732710
374,72.1849366144668,WEX,0.053438824483125216,TECHNOLOGY,4957399999.999999,141.64,,15.971005154639174,0.09270988824787188,0.0626134667365958,0.5744412734887513,0.24654386420073385,3.4251522149905522,0.020122785294289253,low_ps,False,1,partial,2026-05-15 10:24:52.017477
375,72.110365398956,PFG,0.05337129217994885,FINANCIAL SERVICES,22140150000.0,100.5,,14.284889347699853,0.16400521225014286,0.0700040424297035,0.4867614999967656,0.12355502079735035,0.01905759162303665,0.004658488238061103,low_ps,False,0,good,2026-05-15 10:19:42.182698
376,72.03579418344519,BDC,0.05327279046083729,TECHNOLOGY,4424058500.0,112.3,,18.697523794228527,0.040775907461440664,0.05348301791217272,0.35754230439644197,0.12313094877540094,0.0,0.06839635731266244,low_ps,False,0,good,2026-05-15 10:32:55.805639
377,71.96122296793438,RNG,0.053248214933045435,TECHNOLOGY,3969399330.0,45.63,,91.47978451752668,0.1405290709312434,0.010931376864015342,0.7121411037627299,0.0501880211932368,3.224930835221211,0.029289448548892812,low_ps,False,0,good,2026-05-15 10:20:57.982893
378,71.88665175242357,GEHC,0.05321744914896175,HEALTHCARE,29005790000.0,63.47,,19.272950166112956,0.05240333050746075,0.051886192377452914,0.4254786007817981,0.12458654906284454,0.04604225796278776,0.04053872053872054,low_ps,False,0,good,2026-05-15 10:41:56.249987
379,71.81208053691275,CASH,0.05314979906796854,FINANCIAL SERVICES,1874889563.04,86.32,,9.924934295923391,0.2250281874287648,0.10075633451908535,0.9194069213277819,0.29255874199208814,0.0969414958072803,0.026560236567155466,low_ps,False,0,good,2026-05-15 10:34:17.551065
380,71.73750932140194,AVY,0.05314691149200756,CONSUMER CYCLICAL,12590270000.0,163.51,,18.252058567700782,0.06933131696143133,0.05478834052010005,0.2875512175622106,0.12449892845642205,0.9731381703177885,0.07682712226850512,low_ps,False,0,good,2026-05-15 10:32:09.839761
381,71.66293810589113,AIG,0.05312816578171185,FINANCIAL SERVICES,41402392000.0,76.36,,13.0978778867447,0.08514000833575026,0.07634824577285293,0.3850281425891182,0.14656660412757974,0.021295818275684046,0.019567545483245945,low_ps,False,0,good,2026-05-15 10:30:08.824020
382,71.5883668903803,NXST,0.053012199320655755,COMMUNICATION SERVICES,6320153140.0,202.79,,57.983056330275225,0.11756044253066944,0.017246417544876137,0.4711111111111111,0.17454545454545456,0.15599051008303677,0.009921718550882941,low_ps,False,0,good,2026-05-15 10:18:46.490223
383,71.51379567486951,RHI,0.052854916538883905,INDUSTRIALS,2700269970.0,27.03,,20.86278273970486,0.08062786403538755,0.04793224434518301,0.3723032947872053,0.013984063161633543,0.49823148461643746,0.047871400028553446,low_ps,False,0,good,2026-05-15 10:20:50.457268
384,71.43922445935868,AMP,0.052622290419639325,FINANCIAL SERVICES,46556000000.0,465.56,,11.952759948652117,0.057071054214279576,0.08366268579774895,0.3921180211645728,0.2713339936402023,0.03758691975192633,0.02111706280360861,low_ps,False,0,good,2026-05-15 10:30:51.936061
